Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,TotalGoals,GoalDiff,ShotDiff,TargetDiff
2017-05-07,Valencia,Osasuna,4,1,H,2,0,H,19,9,8,4,15,11,9,2,3,2,0,0,SP1 (8),5,3,10,4
2017-05-08,Leganes,Betis,4,0,H,2,0,H,6,13,4,3,18,13,2,2,3,0,0,0,SP1 (8),4,4,-7,1
2017-05-13,Osasuna,Granada,2,1,H,1,1,D,19,9,7,3,11,9,8,3,1,3,0,0,SP1 (8),3,1,10,4
2017-05-13,Espanol,Valencia,0,1,A,0,0,D,15,9,3,3,19,14,7,2,0,4,0,0,SP1 (8),1,-1,6,0
2017-05-14,Sociedad,Malaga,2,2,D,1,1,D,15,9,5,4,10,16,9,3,1,2,0,0,SP1 (8),4,0,6,1
2017-05-14,Alaves,Celta,3,1,H,3,0,H,11,15,4,4,11,13,4,4,1,3,0,0,SP1 (8),4,2,-4,0
2017-05-14,Ath Bilbao,Leganes,1,1,D,1,0,H,15,5,6,2,12,8,10,1,2,7,0,0,SP1 (8),2,0,10,4
2017-05-14,Betis,Ath Madrid,1,1,D,0,0,D,13,5,5,2,7,16,3,5,4,4,0,0,SP1 (8),2,0,8,3
2017-05-14,Eibar,Sp Gijon,0,1,A,0,1,A,10,11,2,4,9,10,5,6,2,2,0,0,SP1 (8),1,-1,-1,-2
2017-05-14,Las Palmas,Barcelona,1,4,A,0,2,A,11,11,5,5,13,15,3,6,0,1,0,0,SP1 (8),5,-3,0,0
2017-05-14,Real Madrid,Sevilla,4,1,H,2,0,H,14,11,7,6,14,19,4,5,4,2,0,0,SP1 (8),5,3,3,1
2017-05-14,Villarreal,La Coruna,0,0,D,0,0,D,21,3,4,1,15,21,11,3,2,4,0,0,SP1 (8),0,0,18,3
2017-05-17,Celta,Real Madrid,1,4,A,0,1,A,17,13,6,8,17,9,4,6,4,2,1,0,SP1 (8),5,-3,4,-2
2017-05-19,Granada,Espanol,1,2,A,1,2,A,16,5,7,3,12,9,3,3,0,3,0,0,SP1 (8),3,-1,11,4
2017-05-20,Leganes,Alaves,1,1,D,0,0,D,15,17,4,5,9,14,8,4,0,1,0,0,SP1 (8),2,0,-2,-1
2017-05-20,Sp Gijon,Betis,2,2,D,1,1,D,11,21,5,9,15,14,2,3,0,2,0,0,SP1 (8),4,0,-10,-4
2017-05-20,La Coruna,Las Palmas,3,0,H,3,0,H,9,13,5,4,25,14,0,9,4,2,0,1,SP1 (8),3,3,-4,1
2017-05-20,Sevilla,Osasuna,5,0,H,3,0,H,17,5,7,2,11,8,1,1,3,1,0,0,SP1 (8),5,5,12,5
2017-05-21,Malaga,Real Madrid,0,2,A,0,1,A,22,16,6,8,6,9,9,7,2,0,0,0,SP1 (8),2,-2,6,-2
2017-05-21,Valencia,Villarreal,1,3,A,0,1,A,16,14,5,6,15,10,9,0,2,2,0,0,SP1 (8),4,-2,2,-1
2017-05-21,Ath Madrid,Ath Bilbao,3,1,H,2,0,H,12,16,4,1,13,11,2,5,2,0,0,0,SP1 (8),4,2,-4,3
2017-05-21,Barcelona,Eibar,4,2,H,0,1,A,18,6,11,4,3,16,10,4,1,2,0,1,SP1 (8),6,2,12,7
2017-05-21,Celta,Sociedad,2,2,D,0,0,D,13,18,5,8,8,17,3,7,2,1,0,0,SP1 (8),4,0,-5,-3
2017-08-18,Leganes,Alaves,1,0,H,1,0,H,16,6,9,3,14,18,4,2,0,1,0,0,SP1 (7),1,1,10,6
2017-08-18,Valencia,Las Palmas,1,0,H,1,0,H,22,5,6,4,25,13,5,2,3,3,0,1,SP1 (7),1,1,17,2
2017-08-19,Celta,Sociedad,2,3,A,1,1,D,16,13,5,6,12,11,5,4,3,1,0,0,SP1 (7),5,-1,3,-1
2017-08-19,Girona,Ath Madrid,2,2,D,2,0,H,13,9,6,3,15,15,6,0,2,4,0,1,SP1 (7),4,0,4,3
2017-08-19,Sevilla,Espanol,1,1,D,1,1,D,9,9,4,6,14,12,7,3,2,4,1,0,SP1 (7),2,0,0,-2
2017-08-20,Ath Bilbao,Getafe,0,0,D,0,0,D,12,8,2,2,16,15,7,6,1,3,0,1,SP1 (7),0,0,4,0
2017-08-20,Barcelona,Betis,2,0,H,2,0,H,15,3,2,0,16,15,8,0,2,1,0,0,SP1 (7),2,2,12,2
2017-08-20,La Coruna,Real Madrid,0,3,A,0,2,A,12,16,6,8,16,12,4,4,5,1,0,1,SP1 (7),3,-3,-4,-2
2017-08-21,Malaga,Eibar,0,1,A,0,0,D,10,13,4,6,16,15,3,7,2,3,0,0,SP1 (7),1,-1,-3,-2
2017-08-21,Levante,Villarreal,1,0,H,0,0,D,14,9,3,1,18,14,11,6,1,3,0,0,SP1 (7),1,1,5,2
2017-08-25,Betis,Celta,2,1,H,1,1,D,10,9,3,2,13,9,4,6,2,2,0,0,SP1 (7),3,1,1,1
2017-08-25,Sociedad,Villarreal,3,0,H,3,0,H,15,6,9,1,12,22,10,4,2,2,0,0,SP1 (7),3,3,9,8
2017-08-26,Alaves,Barcelona,0,2,A,0,0,D,11,23,2,11,12,10,1,14,2,3,0,0,SP1 (7),2,-2,-12,-9
2017-08-26,Girona,Malaga,1,0,H,1,0,H,15,7,4,2,11,15,2,3,3,4,0,0,SP1 (7),1,1,8,2
2017-08-26,Las Palmas,Ath Madrid,1,5,A,0,2,A,10,8,4,6,10,9,4,2,4,1,0,0,SP1 (7),6,-4,2,-2
2017-08-26,Levante,La Coruna,2,2,D,1,2,A,24,11,5,4,11,12,6,5,0,2,1,0,SP1 (7),4,0,13,1
2017-08-27,Eibar,Ath Bilbao,0,1,A,0,1,A,14,10,5,4,14,11,4,3,1,1,1,0,SP1 (7),1,-1,4,1
2017-08-27,Espanol,Leganes,0,1,A,0,1,A,17,12,2,8,10,14,9,1,3,3,0,0,SP1 (7),1,-1,5,-6
2017-08-27,Getafe,Sevilla,0,1,A,0,0,D,15,6,3,3,20,10,7,5,0,1,0,0,SP1 (7),1,-1,9,0
2017-08-27,Real Madrid,Valencia,2,2,D,1,1,D,22,7,6,3,12,12,13,4,3,5,0,0,SP1 (7),4,0,15,3
2017-09-08,Leganes,Getafe,1,2,A,0,1,A,11,11,7,3,14,20,2,4,1,2,0,0,SP1 (7),3,-1,0,4
2017-09-09,Valencia,Ath Madrid,0,0,D,0,0,D,11,13,0,4,16,14,4,3,1,0,0,0,SP1 (7),0,0,-2,-4
2017-09-09,Sevilla,Eibar,3,0,H,0,0,D,12,7,6,2,14,18,6,5,1,1,0,0,SP1 (7),3,3,5,4
2017-09-09,Real Madrid,Levante,1,1,D,1,1,D,18,5,10,2,9,16,13,3,2,3,1,0,SP1 (7),2,0,13,8
2017-09-09,Barcelona,Espanol,5,0,H,2,0,H,20,9,9,1,11,18,8,7,1,5,0,0,SP1 (7),5,5,11,8
2017-09-10,Ath Bilbao,Girona,2,0,H,1,0,H,7,11,4,7,19,18,6,4,4,6,0,0,SP1 (7),2,2,-4,-3
2017-09-10,Celta,Alaves,1,0,H,1,0,H,20,5,3,3,17,17,9,4,4,4,0,0,SP1 (7),1,1,15,0
2017-09-10,La Coruna,Sociedad,2,4,A,1,2,A,11,15,4,4,18,14,5,7,1,3,0,0,SP1 (7),6,-2,-4,0
2017-09-10,Villarreal,Betis,3,1,H,1,1,D,14,8,7,3,9,9,4,3,3,0,0,0,SP1 (7),4,2,6,4
2017-09-11,Malaga,Las Palmas,1,3,A,0,1,A,14,10,6,8,22,11,3,2,4,2,0,0,SP1 (7),4,-2,4,-2
2017-09-15,Eibar,Leganes,1,0,H,0,0,D,10,5,4,2,15,20,8,1,2,5,0,0,SP1 (7),1,1,5,2
2017-09-16,Ath Madrid,Malaga,1,0,H,0,0,D,17,9,4,4,9,15,8,4,2,2,0,0,SP1 (7),1,1,8,0
2017-09-16,Betis,La Coruna,2,1,H,1,1,D,17,11,7,3,13,19,6,4,2,3,0,0,SP1 (7),3,1,6,4
2017-09-16,Getafe,Barcelona,1,2,A,1,0,H,13,7,4,5,15,14,3,4,2,4,0,0,SP1 (7),3,-1,6,-1
2017-09-16,Levante,Valencia,1,1,D,1,1,D,9,13,2,5,21,11,1,3,2,1,0,0,SP1 (7),2,0,-4,-3
2017-09-17,Sociedad,Real Madrid,1,3,A,1,2,A,10,18,5,6,12,15,4,6,3,2,0,0,SP1 (7),4,-2,-8,-1
2017-09-17,Las Palmas,Ath Bilbao,1,0,H,0,0,D,12,11,3,5,12,19,7,6,2,3,0,0,SP1 (7),1,1,1,-2
2017-09-17,Alaves,Villarreal,0,3,A,0,1,A,16,16,2,6,12,25,2,3,2,2,0,0,SP1 (7),3,-3,0,-4
2017-09-17,Girona,Sevilla,0,1,A,0,0,D,13,13,0,8,14,19,8,1,2,5,0,0,SP1 (7),1,-1,0,-8
2017-09-18,Espanol,Celta,2,1,H,2,0,H,9,11,3,1,12,14,3,5,1,4,0,0,SP1 (7),3,1,-2,2
2017-09-19,Barcelona,Eibar,6,1,H,2,0,H,11,13,10,4,4,9,7,7,0,2,0,0,SP1 (7),7,5,-2,6
2017-09-19,Valencia,Malaga,5,0,H,1,0,H,16,11,11,2,9,10,4,9,0,1,0,0,SP1 (7),5,5,5,9
2017-09-20,Sevilla,Las Palmas,1,0,H,0,0,D,14,6,9,0,21,8,12,0,2,2,0,0,SP1 (7),1,1,8,9
2017-09-20,Ath Bilbao,Ath Madrid,1,2,A,0,0,D,12,16,7,9,12,12,6,0,0,2,0,0,SP1 (7),3,-1,-4,-2
2017-09-20,La Coruna,Alaves,1,0,H,1,0,H,15,8,3,3,16,19,5,2,0,2,0,0,SP1 (7),1,1,7,0
2017-09-20,Leganes,Girona,0,0,D,0,0,D,12,10,1,0,19,20,6,3,2,3,0,0,SP1 (7),0,0,2,1
2017-09-20,Real Madrid,Betis,0,1,A,0,0,D,27,12,7,4,13,11,12,3,0,3,0,0,SP1 (7),1,-1,15,3
2017-09-21,Levante,Sociedad,3,0,H,1,0,H,13,13,9,3,13,11,3,6,2,0,0,1,SP1 (7),3,3,0,6
2017-09-21,Villarreal,Espanol,0,0,D,0,0,D,14,10,5,3,17,10,5,5,5,2,0,0,SP1 (7),0,0,4,2
2017-09-21,Celta,Getafe,1,1,D,1,0,H,8,10,4,3,9,21,3,2,2,4,0,0,SP1 (7),2,0,-2,1
2017-09-23,Alaves,Real Madrid,1,2,A,1,2,A,8,21,3,7,19,19,5,13,5,2,0,0,SP1 (7),3,-1,-13,-4
2017-09-23,Ath Madrid,Sevilla,2,0,H,0,0,D,13,11,4,0,11,17,7,6,4,3,0,0,SP1 (7),2,2,2,4
2017-09-23,Girona,Barcelona,0,3,A,0,1,A,13,9,2,5,21,5,9,3,3,0,0,0,SP1 (7),3,-3,4,-3
2017-09-23,Malaga,Ath Bilbao,3,3,D,1,1,D,15,8,7,7,16,8,5,1,7,2,1,0,SP1 (7),6,0,7,0
2017-09-24,Eibar,Celta,0,4,A,0,3,A,9,10,0,6,14,5,4,4,2,1,0,0,SP1 (7),4,-4,-1,-6
2017-09-24,Espanol,La Coruna,4,1,H,2,0,H,17,21,5,6,16,7,4,6,1,2,0,0,SP1 (7),5,3,-4,-1
2017-09-24,Getafe,Villarreal,4,0,H,0,0,D,17,6,8,1,11,16,7,4,1,4,0,0,SP1 (7),4,4,11,7
2017-09-24,Las Palmas,Leganes,0,2,A,0,0,D,8,9,3,3,10,15,3,2,1,3,0,0,SP1 (7),2,-2,-1,0
2017-09-24,Sociedad,Valencia,2,3,A,1,1,D,18,13,6,4,11,13,7,6,3,7,1,1,SP1 (7),5,-1,5,2
2017-09-25,Betis,Levante,4,0,H,0,0,D,14,8,6,1,9,5,6,3,1,0,0,0,SP1 (7),4,4,6,5
2017-09-29,Celta,Girona,3,3,D,2,2,D,16,10,9,6,9,17,5,6,2,5,0,0,SP1 (7),6,0,6,3
2017-09-30,Sevilla,Malaga,2,0,H,0,0,D,12,11,5,4,11,12,4,6,2,1,0,0,SP1 (7),2,2,1,1
2017-09-30,Levante,Alaves,0,2,A,0,1,A,13,8,0,3,11,18,8,4,2,4,0,0,SP1 (7),2,-2,5,-3
2017-09-30,Leganes,Ath Madrid,0,0,D,0,0,D,7,11,3,2,13,13,2,6,2,1,0,0,SP1 (7),0,0,-4,1
2017-09-30,La Coruna,Getafe,2,1,H,0,0,D,15,10,9,3,16,22,8,5,6,3,0,0,SP1 (7),3,1,5,6
2017-10-01,Barcelona,Las Palmas,3,0,H,0,0,D,22,10,10,1,10,11,8,3,5,1,0,0,SP1 (7),3,3,12,9
2017-10-01,Real Madrid,Espanol,2,0,H,1,0,H,22,8,8,3,8,10,10,3,2,2,0,0,SP1 (7),2,2,14,5
2017-10-01,Sociedad,Betis,4,4,D,2,2,D,17,10,6,6,9,18,12,5,3,3,0,0,SP1 (7),8,0,7,0
2017-10-01,Valencia,Ath Bilbao,3,2,H,2,0,H,10,16,6,6,18,16,2,8,3,4,0,0,SP1 (7),5,1,-6,0
2017-10-01,Villarreal,Eibar,3,0,H,1,0,H,12,8,6,1,15,9,6,3,2,1,0,0,SP1 (7),3,3,4,5
2017-10-13,Espanol,Levante,0,0,D,0,0,D,20,13,6,3,9,13,9,4,2,3,0,0,SP1 (7),0,0,7,3
2017-10-14,Ath Madrid,Barcelona,1,1,D,1,0,H,5,15,4,7,12,10,2,1,3,2,0,0,SP1 (7),2,0,-10,-3
2017-10-14,Getafe,Real Madrid,1,2,A,0,1,A,8,16,3,6,23,8,4,7,2,3,0,0,SP1 (7),3,-1,-8,-3
2017-10-14,Alaves,Sociedad,0,2,A,0,0,D,8,13,0,6,11,7,4,9,1,1,0,0,SP1 (7),2,-2,-5,-6
2017-10-14,Ath Bilbao,Sevilla,1,0,H,1,0,H,15,14,2,6,18,9,6,6,5,5,0,0,SP1 (7),1,1,1,-4
2017-10-15,Malaga,Leganes,0,2,A,0,0,D,13,19,5,9,21,21,4,2,4,3,1,0,SP1 (7),2,-2,-6,-4
2017-10-15,Girona,Villarreal,1,2,A,1,2,A,14,5,3,2,12,20,8,1,3,4,0,0,SP1 (7),3,-1,9,1
2017-10-15,Betis,Valencia,3,6,A,0,2,A,13,13,6,9,11,11,7,5,1,4,0,0,SP1 (7),9,-3,0,-3
2017-10-15,Eibar,La Coruna,0,0,D,0,0,D,15,11,6,3,9,10,10,1,2,2,0,0,SP1 (7),0,0,4,3
2017-10-16,Las Palmas,Celta,2,5,A,0,2,A,24,14,11,7,13,12,14,3,2,1,0,1,SP1 (7),7,-3,10,4
2017-10-21,Barcelona,Malaga,2,0,H,1,0,H,12,13,4,5,10,11,4,3,1,4,0,0,SP1 (7),2,2,-1,-1
2017-10-21,Betis,Alaves,2,0,H,1,0,H,12,7,5,3,18,9,6,5,2,2,0,0,SP1 (7),2,2,5,2
2017-10-21,Levante,Getafe,1,1,D,0,0,D,5,9,1,5,18,16,3,2,1,3,0,0,SP1 (7),2,0,-4,-4
2017-10-21,Valencia,Sevilla,4,0,H,1,0,H,18,18,8,5,15,21,7,10,2,4,0,0,SP1 (7),4,4,0,3
2017-10-22,Villarreal,Las Palmas,4,0,H,0,0,D,25,16,9,5,14,9,9,6,1,5,0,0,SP1 (7),4,4,9,4
2017-10-22,Celta,Ath Madrid,0,1,A,0,1,A,19,4,8,2,13,19,4,4,3,5,0,0,SP1 (7),1,-1,15,6
2017-10-22,Leganes,Ath Bilbao,1,0,H,0,0,D,15,7,4,1,16,15,4,3,3,4,0,0,SP1 (7),1,1,8,3
2017-10-22,Real Madrid,Eibar,3,0,H,2,0,H,15,9,7,2,9,7,5,2,1,1,0,0,SP1 (7),3,3,6,5
2017-10-23,Sociedad,Espanol,1,1,D,0,1,A,19,4,5,1,12,15,10,1,4,4,1,0,SP1 (7),2,0,15,4
2017-10-23,La Coruna,Girona,1,2,A,0,1,A,15,13,6,6,9,16,9,7,3,8,0,0,SP1 (7),3,-1,2,0
2017-10-28,Alaves,Valencia,1,2,A,0,1,A,16,7,6,2,19,18,6,4,5,1,0,0,SP1 (7),3,-1,9,4
2017-10-28,Ath Bilbao,Barcelona,0,2,A,0,1,A,17,17,5,5,15,12,6,4,1,4,0,0,SP1 (7),2,-2,0,0
2017-10-28,Ath Madrid,Villarreal,1,1,D,0,0,D,18,12,6,4,13,20,11,6,0,4,0,0,SP1 (7),2,0,6,2
2017-10-28,Sevilla,Leganes,2,1,H,1,0,H,9,10,5,1,16,19,5,6,0,3,0,0,SP1 (7),3,1,-1,4
2017-10-29,Eibar,Levante,2,2,D,0,2,A,16,3,6,2,8,16,6,2,1,3,0,0,SP1 (7),4,0,13,4
2017-10-29,Getafe,Sociedad,2,1,H,0,1,A,10,15,5,4,19,16,8,7,3,2,0,0,SP1 (7),3,1,-5,1
2017-10-29,Girona,Real Madrid,2,1,H,0,1,A,15,15,4,6,21,11,2,7,2,1,0,0,SP1 (7),3,1,0,-2
2017-10-29,Malaga,Celta,2,1,H,1,0,H,15,10,4,2,20,12,4,1,2,3,0,0,SP1 (7),3,1,5,2
2017-10-30,Espanol,Betis,1,0,H,0,0,D,10,9,4,4,10,17,5,3,2,5,0,0,SP1 (7),1,1,1,0
2017-10-30,Las Palmas,La Coruna,1,3,A,1,1,D,13,15,5,5,11,15,8,5,1,1,0,0,SP1 (7),4,-2,-2,0
2017-11-03,Betis,Getafe,2,2,D,0,2,A,15,9,4,2,10,14,4,6,2,6,0,0,SP1 (7),4,0,6,2
2017-11-04,Valencia,Leganes,3,0,H,1,0,H,13,13,7,6,11,13,4,7,1,2,0,0,SP1 (7),3,3,0,1
2017-11-04,La Coruna,Ath Madrid,0,1,A,0,0,D,14,11,1,3,17,10,4,4,4,2,0,0,SP1 (7),1,-1,3,-2
2017-11-04,Barcelona,Sevilla,2,1,H,1,0,H,18,8,6,3,10,12,3,3,1,0,0,0,SP1 (7),3,1,10,3
2017-11-04,Alaves,Espanol,1,0,H,1,0,H,17,9,6,3,29,9,3,8,7,2,0,1,SP1 (7),1,1,8,3
2017-11-05,Celta,Ath Bilbao,3,1,H,3,1,H,11,14,5,5,13,17,3,6,2,3,0,0,SP1 (7),4,2,-3,0
2017-11-05,Levante,Girona,1,2,A,0,0,D,7,10,4,5,10,16,7,2,3,4,0,0,SP1 (7),3,-1,-3,-1
2017-11-05,Real Madrid,Las Palmas,3,0,H,1,0,H,27,2,9,1,9,9,9,2,2,1,0,0,SP1 (7),3,3,25,8
2017-11-05,Sociedad,Eibar,3,1,H,2,0,H,10,9,6,5,10,17,3,6,0,3,0,0,SP1 (7),4,2,1,1
2017-11-05,Villarreal,Malaga,2,0,H,0,0,D,14,10,3,2,18,12,6,4,2,4,0,0,SP1 (7),2,2,4,1
2017-11-17,Girona,Sociedad,1,1,D,0,1,A,14,14,4,5,28,10,3,6,4,2,0,0,SP1 (7),2,0,0,-1
2017-11-18,Leganes,Barcelona,0,3,A,0,1,A,18,11,7,7,25,10,6,3,1,2,0,0,SP1 (7),3,-3,7,0
2017-11-18,Sevilla,Celta,2,1,H,1,1,D,12,11,5,5,20,17,1,2,3,2,0,0,SP1 (7),3,1,1,0
2017-11-18,Ath Madrid,Real Madrid,0,0,D,0,0,D,7,14,1,3,21,6,7,9,6,2,0,0,SP1 (7),0,0,-7,-2
2017-11-18,Getafe,Alaves,4,1,H,2,0,H,13,11,8,5,18,14,4,5,3,3,0,0,SP1 (7),5,3,2,3
2017-11-19,Ath Bilbao,Villarreal,1,1,D,0,1,A,15,7,3,4,10,16,9,7,1,3,0,0,SP1 (7),2,0,8,-1
2017-11-19,Espanol,Valencia,0,2,A,0,0,D,12,7,4,3,11,17,3,4,0,4,0,0,SP1 (7),2,-2,5,1
2017-11-19,Las Palmas,Levante,0,2,A,0,0,D,10,11,5,6,9,22,3,5,1,4,0,0,SP1 (7),2,-2,-1,-1
2017-11-19,Malaga,La Coruna,3,2,H,1,1,D,14,12,5,4,16,15,5,4,4,5,0,0,SP1 (7),5,1,2,1
2017-11-20,Eibar,Betis,5,0,H,2,0,H,17,4,7,0,10,9,5,2,2,2,0,1,SP1 (7),5,5,13,7
2017-11-24,Celta,Leganes,1,0,H,1,0,H,14,9,7,2,13,16,3,4,2,3,0,0,SP1 (7),1,1,5,5
2017-11-25,Real Madrid,Malaga,3,2,H,2,1,H,16,9,9,3,15,13,6,0,1,2,0,0,SP1 (7),5,1,7,6
2017-11-25,Alaves,Eibar,1,2,A,0,1,A,6,11,2,6,18,19,2,5,7,3,1,1,SP1 (7),3,-1,-5,-4
2017-11-25,Betis,Girona,2,2,D,0,1,A,12,13,6,7,9,16,3,5,2,1,0,0,SP1 (7),4,0,-1,-1
2017-11-25,Levante,Ath Madrid,0,5,A,0,2,A,17,16,2,11,11,14,2,3,2,1,0,0,SP1 (7),5,-5,1,-9
2017-11-26,Valencia,Barcelona,1,1,D,0,0,D,8,12,1,8,12,11,3,9,4,0,0,0,SP1 (7),2,0,-4,-7
2017-11-26,Villarreal,Sevilla,2,3,A,1,0,H,19,15,4,4,9,17,6,6,4,3,1,0,SP1 (7),5,-1,4,0
2017-11-26,La Coruna,Ath Bilbao,2,2,D,1,1,D,14,10,4,3,11,14,5,2,4,1,0,0,SP1 (7),4,0,4,1
2017-11-26,Sociedad,Las Palmas,2,2,D,1,1,D,16,8,3,7,22,14,11,3,4,3,1,0,SP1 (7),4,0,8,-4
2017-11-27,Espanol,Getafe,1,0,H,0,0,D,10,7,5,4,12,18,6,4,3,6,0,0,SP1 (7),1,1,3,1
2017-12-01,Malaga,Levante,0,0,D,0,0,D,18,3,2,3,12,15,7,2,1,3,0,0,SP1 (7),0,0,15,-1
2017-12-02,Barcelona,Celta,2,2,D,1,1,D,21,10,7,5,11,12,4,1,3,6,0,0,SP1 (7),4,0,11,2
2017-12-02,Sevilla,La Coruna,2,0,H,1,0,H,10,11,6,3,12,16,6,7,1,3,0,0,SP1 (7),2,2,-1,3
2017-12-02,Ath Bilbao,Real Madrid,0,0,D,0,0,D,11,19,4,4,20,13,3,5,2,5,0,1,SP1 (7),0,0,-8,0
2017-12-02,Ath Madrid,Sociedad,2,1,H,0,1,A,16,10,10,2,12,10,5,6,1,2,0,0,SP1 (7),3,1,6,8
2017-12-03,Eibar,Espanol,3,1,H,2,0,H,10,6,5,3,13,16,3,2,3,3,0,0,SP1 (7),4,2,4,2
2017-12-03,Getafe,Valencia,1,0,H,0,0,D,11,13,3,6,18,11,5,12,8,4,1,0,SP1 (7),1,1,-2,-3
2017-12-03,Las Palmas,Betis,1,0,H,1,0,H,21,8,7,2,12,21,6,4,1,7,0,1,SP1 (7),1,1,13,5
2017-12-03,Leganes,Villarreal,3,1,H,0,0,D,12,12,5,4,11,17,5,6,2,4,0,0,SP1 (7),4,2,0,1
2017-12-04,Girona,Alaves,2,3,A,0,0,D,11,9,3,4,8,13,6,5,1,2,0,0,SP1 (7),5,-1,2,-1
2017-12-08,Alaves,Las Palmas,2,0,H,1,0,H,22,6,9,1,23,12,8,3,2,0,0,0,SP1 (7),2,2,16,8
2017-12-09,Getafe,Eibar,0,0,D,0,0,D,6,7,3,2,14,13,9,7,1,4,0,0,SP1 (7),0,0,-1,1
2017-12-09,La Coruna,Leganes,1,0,H,1,0,H,15,3,4,0,16,21,6,1,4,4,0,0,SP1 (7),1,1,12,4
2017-12-09,Valencia,Celta,2,1,H,1,0,H,13,13,7,5,16,12,10,2,2,5,0,0,SP1 (7),3,1,0,2
2017-12-09,Real Madrid,Sevilla,5,0,H,5,0,H,20,11,8,3,12,11,9,3,0,2,0,0,SP1 (7),5,5,9,5
2017-12-10,Betis,Ath Madrid,0,1,A,0,1,A,9,4,4,2,15,19,3,2,4,3,0,0,SP1 (7),1,-1,5,2
2017-12-10,Levante,Ath Bilbao,1,2,A,0,1,A,12,14,3,3,11,13,8,6,3,3,0,0,SP1 (7),3,-1,-2,0
2017-12-10,Sociedad,Malaga,0,2,A,0,1,A,18,9,2,5,10,12,5,0,1,1,0,0,SP1 (7),2,-2,9,-3
2017-12-10,Villarreal,Barcelona,0,2,A,0,0,D,9,16,5,6,18,13,2,4,2,1,1,0,SP1 (7),2,-2,-7,-1
2017-12-11,Espanol,Girona,0,1,A,0,1,A,8,12,3,5,9,17,8,6,1,3,0,0,SP1 (7),1,-1,-4,-2
2017-12-15,Sevilla,Levante,0,0,D,0,0,D,16,10,6,2,22,14,8,5,2,3,0,0,SP1 (7),0,0,6,4
2017-12-16,Ath Bilbao,Sociedad,0,0,D,0,0,D,7,10,1,2,14,9,6,6,3,0,0,0,SP1 (7),0,0,-3,-1
2017-12-16,Ath Madrid,Alaves,1,0,H,0,0,D,10,11,4,0,14,16,4,4,3,4,0,0,SP1 (7),1,1,-1,4
2017-12-16,Eibar,Valencia,2,1,H,0,0,D,15,7,3,3,13,13,5,6,1,4,0,0,SP1 (7),3,1,8,0
2017-12-17,Las Palmas,Espanol,2,2,D,0,2,A,14,8,5,3,6,25,9,2,3,3,0,0,SP1 (7),4,0,6,2
2017-12-17,Girona,Getafe,1,0,H,1,0,H,9,7,2,0,20,25,1,7,2,6,0,0,SP1 (7),1,1,2,2
2017-12-17,Barcelona,La Coruna,4,0,H,2,0,H,23,10,11,3,12,10,6,3,0,1,0,0,SP1 (7),4,4,13,8
2017-12-17,Celta,Villarreal,0,1,A,0,1,A,10,8,3,5,11,19,2,2,1,3,0,0,SP1 (7),1,-1,2,-2
2017-12-18,Malaga,Betis,0,2,A,0,1,A,18,10,2,4,15,15,3,4,2,2,1,0,SP1 (7),2,-2,8,-2
2017-12-19,Levante,Leganes,0,0,D,0,0,D,10,10,3,2,21,17,6,5,6,6,1,1,SP1 (7),0,0,0,1
2017-12-20,Getafe,Las Palmas,2,0,H,2,0,H,13,17,7,6,23,11,3,1,3,1,0,0,SP1 (7),2,2,-4,1
2017-12-20,Sociedad,Sevilla,3,1,H,1,1,D,14,9,5,4,9,18,4,5,1,5,0,0,SP1 (7),4,2,5,1
2017-12-21,Alaves,Malaga,1,0,H,0,0,D,10,10,5,3,14,18,4,4,3,4,0,0,SP1 (7),1,1,0,2
2017-12-21,Eibar,Girona,4,1,H,2,1,H,16,6,6,1,14,18,3,2,1,2,0,0,SP1 (7),5,3,10,5
2017-12-22,Espanol,Ath Madrid,1,0,H,0,0,D,7,9,4,1,18,22,2,3,2,5,0,0,SP1 (7),1,1,-2,3
2017-12-22,Betis,Ath Bilbao,0,2,A,0,1,A,16,19,6,7,7,6,6,9,1,2,1,0,SP1 (7),2,-2,-3,-1
2017-12-23,Real Madrid,Barcelona,0,3,A,0,0,D,14,18,5,11,14,10,7,7,2,2,1,0,SP1 (7),3,-3,-4,-6
2017-12-23,Valencia,Villarreal,0,1,A,0,1,A,22,9,3,2,11,21,14,1,7,5,1,1,SP1 (7),1,-1,13,1
2017-12-23,La Coruna,Celta,1,3,A,0,2,A,15,7,4,3,20,16,3,1,2,2,0,0,SP1 (7),4,-2,8,1
2018-01-06,Valencia,Girona,2,1,H,1,1,D,17,11,7,5,16,14,9,7,5,5,0,0,SP1 (7),3,1,6,2
2018-01-06,Ath Madrid,Getafe,2,0,H,1,0,H,9,10,5,5,11,16,5,0,7,3,1,0,SP1 (7),2,2,-1,0
2018-01-06,Las Palmas,Eibar,1,2,A,1,0,H,4,14,2,5,13,17,4,3,3,3,0,0,SP1 (7),3,-1,-10,-3
2018-01-06,Sevilla,Betis,3,5,A,2,2,D,14,9,3,5,16,18,12,0,3,6,0,0,SP1 (7),8,-2,5,-2
2018-01-07,Ath Bilbao,Alaves,2,0,H,1,0,H,14,8,8,1,23,20,4,1,2,4,0,0,SP1 (7),2,2,6,7
